Transmission:216		
350	200,23	
351	186,46	
352	-59,34	
353	137,02	
354	336,82	
355	71,21	
356	36,99	
357	136,65	
358	-1072,19	
359	346,91	
360	-45,71	
361	126,08	
362	6,13	
363	40,07	
364	-39,94	
365	207,63	
366	88,16	
367	985,76	
368	47,53	
369	6,32	
370	513,97	
371	-132,95	
372	78,63	
373	-15,99	
374	9,56	
375	-33,71	
376	64,16	
377	54,25	
378	16,81	
379	52,28	
380	-80,98	
381	49,31	
382	42,91	
383	62,25	
384	39,07	
385	45,02	
386	29,11	
387	55,92	
388	30,44	
389	45,85	
390	85,35	
391	59,89	
392	58,01	
393	50,13	
394	45,5	
395	38,76	
396	31,56	
397	48,26	
398	37,61	
399	31,77	
400	31,58	
401	18,64	
402	27,85	
403	6,38	
404	16,72	
405	22,61	
406	10,71	
407	12,53	
408	8,4	
409	23,87	
410	10,9	
411	15,62	
412	8,26	
413	13,87	
414	16,42	
415	10,52	
416	12,16	
417	8,52	
418	1,74	
419	5,41	
420	4,18	
421	5,95	
422	0,54	
423	3,29	
424	6,3	
425	0,07	
426	-3,33	
427	3,21	
428	6,46	
429	0,04	
430	3,07	
431	3,78	
432	2,37	
433	-1,77	
434	4,54	
435	6,19	
436	8,35	
437	-1,85	
438	3,79	
439	3,65	
440	4,43	
441	9,54	
442	-0,43	
443	5	
444	3,1	
445	-0,84	
446	-2,48	
447	3,01	
448	4,44	
449	2,79	
450	1,86	
451	2,12	
452	-0,09	
453	-2,49	
454	2,17	
455	-0,14	
456	1,07	
457	-1,06	
458	-0,66	
459	2,48	
460	1,39	
461	0,74	
462	2,57	
463	0,76	
464	-2,14	
465	2,16	
466	2,92	
467	2,05	
468	1,49	
469	2,7	
470	2,98	
471	0,56	
472	1,18	
473	0,33	
474	2,66	
475	0,81	
476	-0,43	
477	0,52	
478	1,3	
479	-1,74	
480	0,66	
481	-0,62	
482	2,13	
483	2,22	
484	0,13	
485	1,03	
486	0,99	
487	0,64	
488	1,76	
489	1,68	
490	1,3	
491	0,68	
492	0,81	
493	-0,6	
494	0,59	
495	0,6	
496	1,74	
497	-1,23	
498	1,81	
499	2,13	
500	0,67	
501	1,76	
502	0,83	
503	1,9	
504	-0,35	
505	1,28	
506	1,21	
507	0,49	
508	0,55	
509	0,07	
510	1,06	
511	0,41	
512	0,81	
513	0,16	
514	0,17	
515	0,09	
516	1,01	
517	1,87	
518	0,33	
519	0,65	
520	1,13	
521	-0,68	
522	0,53	
523	0,44	
524	0,68	
525	0,91	
526	0,38	
527	0,91	
528	0,84	
529	0,45	
530	0,25	
531	0,94	
532	0,61	
533	0,69	
534	0,44	
535	1,25	
536	0,97	
537	0,34	
538	-0,36	
539	0,44	
540	0,24	
541	0,02	
542	0,75	
543	-0,1	
544	0,93	
545	1,12	
546	0,28	
547	0,75	
548	0,56	
549	0,56	
550	0,5	
551	0,18	
552	0,5	
553	0,94	
554	0,85	
555	0,53	
556	0,61	
557	0,38	
558	0,57	
559	0,33	
560	0,61	
561	-0,43	
562	0,07	
563	1,12	
564	0,23	
565	0,7	
566	0,08	
567	1,05	
568	0,76	
569	-0,09	
570	0,75	
571	-0,51	
572	0,71	
