Reflection:224		
350	101,86	
351	28,69	
352	-1,53	
353	-200,15	
354	36,49	
355	830,87	
356	13405,36	
357	-576,09	
358	-252,15	
359	486,72	
360	-551,01	
361	525,48	
362	69,56	
363	22,79	
364	126,68	
365	126,92	
366	284,23	
367	-30,87	
368	29,44	
369	-52,95	
370	35,74	
371	-18,83	
372	84,4	
373	84,57	
374	-51,22	
375	56,82	
376	3,26	
377	14,24	
378	92,93	
379	68,27	
380	-39,7	
381	27,71	
382	50,59	
383	49,77	
384	36,86	
385	65,39	
386	51,17	
387	49,87	
388	79,48	
389	59,71	
390	57,71	
391	68,01	
392	38,3	
393	34,63	
394	119,05	
395	66,58	
396	56,02	
397	62,55	
398	66,95	
399	78,49	
400	76,93	
401	73,87	
402	75,75	
403	80,71	
404	60,36	
405	75,44	
406	78,09	
407	70,39	
408	68,66	
409	85,1	
410	70,76	
411	79,89	
412	63,86	
413	77,33	
414	66,81	
415	60,79	
416	74,18	
417	73,09	
418	81,52	
419	73,5	
420	74,97	
421	77,83	
422	76,1	
423	72,53	
424	75,01	
425	73,17	
426	73,32	
427	70,22	
428	76,47	
429	75,83	
430	78,48	
431	75,2	
432	77,49	
433	83,57	
434	79,95	
435	78,61	
436	83,31	
437	78,68	
438	79,29	
439	83,67	
440	80,86	
441	82,92	
442	76,66	
443	80,65	
444	84,7	
445	86,92	
446	80,7	
447	83,29	
448	90,34	
449	87,82	
450	90,52	
451	91,31	
452	90,82	
453	88,74	
454	88,21	
455	88,46	
456	88,52	
457	87,89	
458	87,23	
459	85,44	
460	90,74	
461	89,59	
462	89,65	
463	88,57	
464	91,22	
465	92,72	
466	87,98	
467	91,32	
468	93,68	
469	88,54	
470	92,89	
471	92,82	
472	91,41	
473	90,96	
474	92,39	
475	89,09	
476	95,44	
477	91,61	
478	89,56	
479	89,7	
480	91,12	
481	89,7	
482	90,03	
483	89,53	
484	89,56	
485	86,68	
486	86,01	
487	88,78	
488	87,35	
489	88,03	
490	89,28	
491	90,22	
492	87,27	
493	89,06	
494	87,55	
495	85,8	
496	92,53	
497	87,08	
498	88,38	
499	88,07	
500	89,51	
501	87,83	
502	87,57	
503	88,72	
504	87,06	
505	88	
506	90,08	
507	89,8	
508	89,27	
509	90,79	
510	87,74	
511	91,19	
512	87,22	
513	91,37	
514	91,99	
515	90,45	
516	88,36	
517	94,28	
518	92,71	
519	92,47	
520	90,51	
521	90,67	
522	90,95	
523	91,45	
524	90,8	
525	92,56	
526	96,22	
527	92,02	
528	93,87	
529	92,21	
530	93,27	
531	93,2	
532	92,63	
533	96,01	
534	95,18	
535	92,15	
536	95,4	
537	94,77	
538	93,19	
539	94,86	
540	94,43	
541	94,73	
542	96,02	
543	95,33	
544	96,8	
545	95,82	
546	95,58	
547	95,53	
548	97,04	
549	94,94	
550	95,66	
551	96,48	
552	96,75	
553	96,37	
554	96,14	
555	94,64	
556	93,11	
557	94,64	
558	95,77	
559	96,8	
560	97,61	
561	94,33	
562	95,46	
563	93,55	
564	94,51	
565	95,85	
566	94,25	
567	94,68	
568	94,92	
569	94,56	
570	94,61	
571	95,98	
572	91,43	
573	93,8	
574	93,07	
575	92,54	
576	92,49	
577	94,37	
578	93,02	
579	92,62	
580	92,25	
581	93,74	
582	93,23	
583	92,47	
584	92,63	
585	93,96	
586	95,2	
587	93,07	
588	92,54	
589	92,65	
590	92,05	
591	92,59	
592	93,08	
593	90,63	
594	90,95	
595	92,53	
596	91,75	
597	91,91	
598	92,77	
599	93,03	
600	91,55	
601	91,77	
602	91,46	
603	91,51	
604	91,4	
605	93,42	
606	94,68	
607	92,04	
608	92,68	
609	93,19	
610	92,4	
611	93,81	
612	90,57	
613	92,6	
614	91,05	
615	90,68	
616	92,11	
617	93,47	
618	93,42	
619	93,82	
620	90,13	
621	91,9	
622	92,6	
623	92,39	
624	91,53	
625	91,5	
626	92,18	
627	92,58	
628	92,24	
629	92,04	
630	94,62	
631	93,4	
632	94,27	
633	96	
634	93,62	
635	94,58	
636	92,73	
637	94,54	
638	93,16	
639	93,68	
640	94,06	
641	93,79	
642	94,28	
643	93,54	
644	95,31	
645	93,46	
646	94,09	
647	94,07	
648	96,23	
649	95,82	
650	95,74	
651	94,95	
652	94,98	
653	95,25	
654	95,55	
655	95,04	
656	93,41	
657	96,65	
658	96,27	
659	95,64	
660	97,7	
661	97,56	
662	95,21	
663	95,61	
664	95,68	
665	94,75	
666	98,22	
667	97,3	
668	94,29	
669	96,14	
670	95,35	
671	94,96	
672	97,59	
673	97,1	
674	95,63	
675	95,93	
676	98,25	
677	97,73	
678	95,4	
679	95,3	
680	98,46	
681	95,84	
682	94,74	
683	96,1	
684	96,17	
685	95,53	
686	96,89	
687	96,43	
688	97,94	
689	95,43	
690	97,01	
691	95,93	
692	94,7	
693	97,1	
694	96,94	
695	94,21	
696	95,07	
697	92,89	
698	93,46	
699	94,14	
700	96,8	
701	96,47	
702	95,49	
703	96,21	
704	95,08	
705	94,72	
706	96,33	
707	96,67	
708	96,09	
709	94,17	
710	97,51	
711	94,35	
712	97,77	
713	97,23	
714	98,21	
715	94,65	
716	95,47	
717	98,71	
718	95,12	
719	95,31	
720	95,34	
721	95,17	
722	96,86	
723	98,5	
724	94,65	
725	97,84	
726	93,67	
727	94,91	
728	96,14	
729	94,91	
730	95,23	
731	94,64	
732	95,73	
733	94,87	
734	94,06	
735	93,5	
736	94,8	
737	94,1	
738	93,82	
739	94,32	
740	93,51	
741	92,86	
742	92,34	
743	94,28	
744	93,91	
745	92,81	
746	93,69	
747	94,43	
748	94,5	
749	93,47	
750	90,95	
751	92,37	
752	90,54	
753	92,12	
754	90,7	
755	93,67	
756	92,12	
757	90,8	
758	92,37	
759	89,43	
760	90,3	
761	91,56	
762	90,24	
763	94,27	
764	93,57	
765	89,42	
766	90,45	
767	90,61	
768	97,91	
769	91,73	
770	94,43	
771	91,02	
772	93,14	
773	92,81	
774	90,04	
775	91,37	
776	88,11	
777	95,19	
778	89,59	
779	93,22	
780	91,16	
781	90,42	
782	89,87	
783	89,35	
784	90,25	
785	89,64	
786	86,31	
787	88,26	
788	92,12	
789	91,3	
790	90,08	
791	94,76	
792	88,44	
793	93,54	
794	93,62	
795	92,97	
796	87,52	
797	88,35	
798	92,65	
799	93,92	
800	90,52	
801	93,88	
802	89,01	
803	92,56	
804	90,37	
805	92,05	
806	91,46	
807	91,11	
808	90,18	
809	88,89	
810	92,63	
811	90,53	
812	88,38	
813	93,83	
814	89,83	
815	89,8	
816	90,97	
817	89,86	
818	91,81	
819	90,53	
820	90,93	
821	93,4	
822	92,51	
823	91,95	
824	93,38	
825	94,05	
826	91,59	
827	93,15	
828	91,79	
829	89,14	
830	93,17	
831	90,09	
832	91,27	
833	97,49	
834	92,97	
835	89,34	
836	90,47	
837	90,43	
838	93,41	
839	93,24	
840	96,93	
841	93,88	
842	93,32	
843	92,01	
844	93,43	
845	91,01	
846	91,89	
847	91,68	
848	89,52	
849	92,83	
850	93,02	
851	91,14	
852	91	
853	93,68	
854	93,32	
855	93,5	
856	89,96	
857	88,82	
858	93,76	
859	93,65	
860	96,87	
861	96,05	
862	93,19	
863	91,95	
864	93,2	
865	93,58	
866	95,63	
867	94,03	
868	92,22	
869	96,8	
870	100,14	
871	94,53	
872	92,54	
873	92,48	
874	92,5	
875	93,24	
876	89,84	
877	91,82	
878	97,14	
879	90,17	
880	93,33	
881	93,56	
882	95,74	
883	94,27	
884	91,67	
885	98,34	
886	96,53	
887	94,37	
888	94,51	
889	91,47	
890	88,68	
891	88,53	
892	97,38	
893	90,67	
894	87,22	
895	86,53	
896	85,01	
897	88,8	
898	94,92	
899	91,76	
900	87,05	
901	86,42	
902	86,43	
903	86,34	
904	92,71	
905	90,73	
906	84,43	
907	93,31	
908	87,09	
909	91,23	
910	86,39	
911	94,82	
912	87,97	
913	99,15	
914	91,4	
915	89,99	
916	84,49	
917	94,56	
918	85,87	
919	81,73	
920	91,59	
921	87,17	
922	93,8	
923	90,3	
924	86,67	
925	81,86	
926	89,62	
927	88,93	
928	86,62	
929	89,05	
930	88,44	
931	86,62	
932	85,66	
933	82,88	
934	90	
935	84,32	
936	91,04	
937	93,81	
938	93,86	
939	92,47	
940	95,55	
941	100,03	
942	87,31	
943	83,17	
944	71,64	
945	78,89	
946	84,28	
947	79,33	
948	108,3	
949	83,21	
950	83,05	
951	79,28	
952	92,43	
953	78,78	
954	83,47	
955	85,98	
956	87,46	
957	81,81	
958	73,32	
959	110,97	
960	77,95	
961	87,27	
962	77,27	
963	69,65	
964	78,4	
965	87,15	
966	75,58	
967	96,3	
968	90,32	
969	81,73	
970	85,39	
971	108,4	
972	92,83	
973	89,36	
974	80,9	
975	114,7	
976	95,46	
977	90,23	
978	97,95	
979	66,57	
980	89,53	
981	94,84	
982	99,8	
983	76,17	
984	119,58	
985	126,53	
986	84,03	
987	106,66	
988	100,19	
989	81,49	
990	90,61	
991	74,51	
992	134,16	
993	80,44	
994	85,81	
995	98,51	
