Reflection:320		
350	-280,81	
351	62,62	
352	98,37	
353	740,22	
354	433,64	
355	85,31	
356	-1,28	
357	23,1	
358	51,96	
359	-39,42	
360	86,11	
361	38,34	
362	107,85	
363	91,92	
364	193,37	
365	-191,65	
366	93,42	
367	221,91	
368	115,11	
369	86,7	
370	109,19	
371	44,86	
372	14,07	
373	83,07	
374	209,77	
375	126,48	
376	134,46	
377	79,21	
378	79,73	
379	117,67	
380	110,17	
381	97,53	
382	96,45	
383	93,83	
384	36,56	
385	93,57	
386	97,32	
387	74,6	
388	63,1	
389	44,14	
390	48,95	
391	55,17	
392	47,19	
393	50,68	
394	58,25	
395	40,01	
396	50,73	
397	66,3	
398	77,06	
399	65,93	
400	77,9	
401	65,36	
402	59,89	
403	74,4	
404	78,14	
405	76,85	
406	83,11	
407	79,1	
408	78,96	
409	90,31	
410	84,06	
411	81,86	
412	90,19	
413	82,92	
414	76,07	
415	90,81	
416	87,07	
417	81,05	
418	82,26	
419	83,34	
420	85,82	
421	88,45	
422	86,53	
423	81,54	
424	92,92	
425	95,15	
426	88,79	
427	86,24	
428	83,32	
429	91,21	
430	95,26	
431	93,06	
432	93,93	
433	94,81	
434	91,06	
435	92,58	
436	89,46	
437	90,19	
438	90,34	
439	90,14	
440	90,74	
441	92	
442	97,27	
443	89,12	
444	97,11	
445	89,32	
446	93,35	
447	85,96	
448	98,74	
449	89,57	
450	91,7	
451	84,01	
452	82,03	
453	88,53	
454	90,39	
455	86,29	
456	82,81	
457	82,2	
458	78,32	
459	70,81	
460	68,7	
461	62,99	
462	57,46	
463	53,42	
464	51,14	
465	46,01	
466	45,7	
467	42,75	
468	43,77	
469	44,36	
470	45,19	
471	47,77	
472	52,92	
473	56,37	
474	60,24	
475	60,32	
476	60,37	
477	62,49	
478	67,4	
479	71,84	
480	69,65	
481	71,42	
482	71,53	
483	72,74	
484	73,89	
485	78,26	
486	76,55	
487	76,15	
488	78,78	
489	81,72	
490	78,59	
491	83,14	
492	81,5	
493	82,22	
494	82,3	
495	84,81	
496	85,13	
497	82,25	
498	83,59	
499	82,4	
500	83,26	
501	84,44	
502	84,37	
503	82,69	
504	82,02	
505	84,81	
506	85,47	
507	83,55	
508	83,89	
509	86,12	
510	85,88	
511	87,23	
512	89,14	
513	84,29	
514	85,32	
515	86,51	
516	85,31	
517	87,2	
518	86,94	
519	86,84	
520	88,45	
521	88,25	
522	88,96	
523	87,83	
524	87,55	
525	87,52	
526	90,06	
527	88,74	
528	92,13	
529	89,51	
530	89,02	
531	90,29	
532	89,87	
533	89,23	
534	87,9	
535	90,05	
536	88,08	
537	88,62	
538	90,85	
539	92,13	
540	91,97	
541	92,36	
542	91,74	
543	92,2	
544	91,68	
545	92,01	
546	90,81	
547	92,13	
548	90,73	
549	91,94	
550	90,59	
551	91,47	
552	92,76	
553	94,05	
554	92,26	
555	90,62	
556	91	
557	91,37	
558	92,37	
559	93,75	
560	92,22	
561	90,25	
562	90,04	
563	91,03	
564	91,25	
565	87,88	
566	88,25	
567	88,03	
568	86,67	
569	85,9	
570	86,03	
571	84,03	
572	81,85	
573	77,15	
574	72,91	
575	70,47	
576	65,2	
577	59,65	
578	54,69	
579	50,25	
580	47,77	
581	44,43	
582	44,3	
583	44,98	
584	45,49	
585	46,31	
586	48,9	
587	51,02	
588	53,97	
589	57,92	
590	59,22	
591	62,72	
592	65,6	
593	67,7	
594	69,42	
595	70,45	
596	72,35	
597	73,62	
598	76,02	
599	77,39	
600	77,35	
601	77,43	
602	80,1	
603	79,28	
604	79,78	
605	80,06	
606	81,9	
607	80,6	
608	82,67	
609	82,05	
610	82,98	
611	82,91	
612	81,77	
613	83,98	
614	82,75	
615	84,19	
616	83,93	
617	84,55	
618	85,17	
619	84,26	
620	83,34	
621	82,61	
622	84,4	
623	84,4	
624	83,99	
625	83,81	
626	84,44	
627	85,12	
628	83,82	
629	84,11	
630	84,25	
631	82,75	
632	83,68	
633	84,92	
634	84,35	
635	85,43	
636	84,93	
637	84,06	
638	85,06	
639	85,64	
640	83,94	
641	85,85	
642	85,8	
643	85,14	
644	85,97	
645	85,96	
646	84,3	
647	82,63	
648	85,19	
649	85,16	
650	86,18	
651	86,75	
652	85,54	
653	86,24	
654	84,58	
655	85,26	
656	84,62	
657	85,52	
658	85,25	
659	84,61	
660	84,76	
661	85,03	
662	85,06	
663	86,69	
664	85,85	
665	88	
666	85,57	
667	87,92	
668	86,81	
669	86,77	
670	86,07	
671	88,22	
672	87,12	
673	85,8	
674	85,05	
675	85,13	
676	86,21	
677	85,46	
678	88,32	
679	87,69	
680	86,86	
681	84,99	
682	87,38	
683	89,26	
684	86,49	
685	87,62	
686	86,38	
687	87,68	
688	85,66	
689	84,42	
690	87,71	
691	85,51	
692	87,12	
693	87,32	
694	90,26	
695	87,94	
696	87,97	
697	91,4	
698	86,18	
699	88,58	
700	86,96	
701	87,5	
702	91,87	
703	89,32	
704	91,01	
705	89,16	
706	87,38	
707	89,37	
708	88,54	
709	87,26	
710	87,17	
711	89,04	
712	88,73	
713	89,86	
714	89,51	
715	89,92	
716	89,75	
717	88,57	
718	91,05	
719	89,59	
720	90,74	
721	91,55	
722	87,35	
723	88,26	
724	90,4	
725	89,29	
726	90,74	
727	88,96	
728	89,26	
729	88,74	
730	88,44	
731	90,87	
732	90,42	
733	92,04	
734	91,56	
735	90,85	
736	88,96	
737	90,05	
738	90,01	
739	90,06	
740	90,43	
741	89,59	
742	91,56	
743	91,93	
744	90,42	
745	89,7	
746	89,55	
747	89,16	
748	88,34	
749	89,29	
750	88,27	
751	90,82	
752	91,13	
753	89,08	
754	87,71	
755	89,75	
756	87,57	
757	86,69	
758	85,03	
759	84,24	
760	79,69	
761	78,82	
762	75,47	
763	73,08	
764	70,68	
765	69,43	
766	62,8	
767	61,05	
768	54,81	
769	54,31	
770	51,96	
771	50,11	
772	48,79	
773	48,53	
774	50,44	
775	49,62	
776	50,08	
777	50,09	
778	52,86	
779	56,47	
780	57,89	
781	60,24	
782	63,04	
783	62,16	
784	64,79	
785	67,92	
786	68,01	
787	68,44	
788	71,76	
789	74,36	
790	74,55	
791	74,73	
792	77,02	
793	77,27	
794	79,52	
795	78,08	
796	77,52	
797	81,67	
798	78,92	
799	83,03	
800	83,9	
801	79,52	
802	82,63	
803	82,6	
804	85,02	
805	83,69	
806	83,54	
807	82,97	
808	80,92	
809	81,73	
810	81,63	
811	83,19	
812	83,06	
813	84,55	
814	81,32	
815	85,67	
816	81,47	
817	83,99	
818	85,66	
819	85,31	
820	84,14	
821	87,26	
822	82,14	
823	85,85	
824	86,4	
825	84,7	
826	87,02	
827	85,13	
828	85	
829	89,59	
830	84,16	
831	85,95	
832	84,44	
833	86,07	
834	88,06	
835	84,8	
836	86,44	
837	88,29	
838	85,85	
839	84,71	
840	86,75	
841	84,94	
842	87,16	
843	85,07	
844	84,52	
845	80,48	
846	85,5	
847	89,19	
848	85,33	
849	86,85	
850	86,52	
851	86,01	
852	86,28	
853	86,26	
854	87,76	
855	89,92	
856	89,49	
857	88,06	
858	87,69	
859	83,31	
860	88,75	
861	92,71	
862	88,21	
863	88,74	
864	90,27	
865	88,96	
866	87,62	
867	89,54	
868	83,46	
869	84,66	
870	82,85	
871	89,35	
872	92,4	
873	85,5	
874	83,7	
875	89,44	
876	85,85	
877	85,59	
878	85,72	
879	88,32	
880	89,72	
881	86,54	
882	91,05	
883	86,35	
884	83,85	
885	87,76	
886	86,02	
887	85,5	
888	87,33	
889	88,38	
890	84,97	
891	90,83	
892	91,8	
893	88,87	
894	85,91	
895	87,32	
896	88,17	
897	92,72	
898	89,34	
899	92,48	
900	91,38	
901	96,22	
902	84,63	
903	85,29	
904	86,22	
905	85,92	
906	91,28	
907	91,76	
908	88,73	
909	93,43	
910	88,79	
911	88,59	
912	96,48	
913	86,77	
914	85,86	
915	95,11	
916	92,69	
917	97,17	
918	90,52	
919	85,06	
920	88,49	
921	88,69	
922	97,88	
923	94,18	
924	87,52	
925	97,84	
926	93,65	
927	93,65	
928	93,73	
929	92	
930	91,64	
931	88,11	
932	100,54	
933	93,49	
934	93,25	
935	84,97	
936	84,05	
937	85,25	
938	75,2	
