321.69691071	-0.00113829
321.80419001	-0.00160086
321.91147625	0.00016780
322.01876942	-0.00274368
322.12606951	-0.00067572
322.23337654	-0.00100224
322.34069050	0.00008617
322.44801138	0.00052153
322.55533918	0.00063037
322.66267391	0.00041269
322.77001555	0.00253507
322.87736412	0.00054874
322.98471960	-0.00034920
323.09208199	-0.00021315
323.19945130	-0.00062130
323.30682751	-0.00258042
323.41421064	0.00005896
323.52160068	-0.00154644
323.62899762	-0.00263484
323.73640146	-0.00249879
323.84381220	-0.00059409
323.95122985	-0.00064851
324.05865439	0.00022222
324.16608583	-0.00198180
324.27352417	0.00027664
324.38096940	-0.00200901
324.48842152	0.00114736
324.59588052	0.00038548
324.70334642	0.00128341
324.81081920	-0.00127434
324.91829887	0.00193645
325.02578541	0.00076642
325.13327884	-0.00113829
325.24077915	-0.00108387
325.34828633	-0.00149202
325.45580039	-0.00260763
325.56332132	-0.00187296
325.67084912	-0.00266205
325.77838379	0.00082084
325.88592533	-0.00190017
325.99347374	0.00188203
326.10102901	-0.00083898
326.20859114	0.00141946
326.31616013	-0.00021315
326.42373598	0.00101131
326.53131869	-0.00097503
326.63890825	0.00016780
326.74650467	-0.00015873
326.85410793	0.00024943
326.96171805	0.00052153
327.06933502	-0.00067572
327.17695883	-0.00143760
327.28458948	-0.00056688
327.39222698	-0.00355998
327.49987132	-0.00092061
327.60752250	-0.00146481
327.71518051	0.00068479
327.82284536	-0.00127434
327.93051705	-0.00015873
328.03819556	-0.00094782
328.14588091	0.00063037
328.25357308	-0.00032199
328.36127208	-0.00015873
328.46897790	-0.00013152
328.57669055	0.00103852
328.68441002	0.00128341
328.79213630	0.00087526
328.89986941	0.00008617
329.00760933	-0.00200901
329.11535606	-0.00111108
329.22310960	-0.00053967
329.33086996	-0.00241716
329.43863712	-0.00059409
329.54641109	-0.00230832
329.65419187	-0.00064851
329.76197944	-0.00094782
329.86977382	-0.00078456
329.97757500	-0.00010431
330.08538297	0.00082084
330.19319774	-0.00043083
330.30101931	0.00103852
330.40884767	0.00125620
330.51668281	0.00207250
330.62452475	0.00033106
330.73237347	0.00092968
330.84022898	-0.00105666
330.94809127	-0.00094782
331.05596034	-0.00094782
331.16383619	-0.00211785
331.27171882	-0.00268926
331.37960822	-0.00089340
331.48750440	-0.00263484
331.59540735	-0.00089340
331.70331707	-0.00165528
331.81123356	0.00106573
331.91915682	-0.00154644
332.02708684	0.00169156
332.13502363	0.00087526
332.24296717	0.00065758
332.35091748	0.00024943
332.45887454	0.00174598
332.56683837	0.00057595
332.67480894	0.00171877
332.78278627	-0.00162807
332.89077034	-0.00092061
332.99876117	-0.00040362
333.10675875	-0.00130155
333.21476306	-0.00209064
333.32277413	-0.00111108
333.43079193	0.00016780
333.53881647	-0.00021315
333.64684776	-0.00121992
333.75488578	0.00016780
333.86293053	-0.00097503
333.97098201	-0.00059409
334.07904023	0.00141946
334.18710518	0.00063037
334.29517685	-0.00032199
334.40325525	-0.00073014
334.51134037	-0.00083898
334.61943221	-0.00067572
334.72753078	-0.00230832
334.83563606	-0.00304299
334.94374806	-0.00149202
335.05186677	-0.00092061
335.15999220	-0.00165528
335.26812433	-0.00037641
335.37626318	-0.00045804
335.48440874	-0.00111108
335.59256099	-0.00121992
335.70071996	0.00109294
335.80888562	-0.00083898
335.91705799	0.00201808
336.02523705	-0.00018594
336.13342282	-0.00043083
336.24161527	-0.00040362
336.34981442	-0.00045804
336.45802026	-0.00007710
336.56623279	-0.00007710
336.67445201	-0.00138318
336.78267791	-0.00040362
336.89091050	-0.00296136
336.99914977	-0.00149202
337.10739572	-0.00195459
337.21564835	-0.00026757
337.32390765	0.00101131
337.43217363	-0.00045804
337.54044629	0.00068479
337.64872561	0.00027664
337.75701161	-0.00056688
337.86530427	0.00125620
337.97360360	0.00035827
338.08190959	0.00098410
338.19022225	-0.00083898
338.29854157	-0.00138318
338.40686754	-0.00102945
338.51520017	-0.00127434
338.62353946	-0.00326067
338.73188540	-0.00192738
338.84023800	-0.00043083
338.94859724	-0.00113829
339.05696313	-0.00032199
339.16533567	0.00016780
339.27371485	-0.00048525
339.38210067	-0.00043083
339.49049314	-0.00045804
339.59889224	0.00177319
339.70729798	-0.00130155
339.81571036	0.00003175
339.92412937	-0.00029478
340.03255501	0.00054874
340.14098729	0.00000454
340.24942619	-0.00032199
340.35787171	-0.00168249
340.46632387	-0.00179133
340.57478264	-0.00119271
340.68324804	-0.00043083
340.79172005	-0.00067572
340.90019868	0.00043990
341.00868393	-0.00024036
341.11717579	0.00038548
341.22567427	0.00060316
341.33417935	0.00082084
341.44269105	-0.00092061
341.55120935	0.00035827
341.65973425	0.00103852
341.76826576	-0.00154644
341.87680387	-0.00176412
341.98534857	-0.00165528
342.09389988	-0.00154644
342.20245778	-0.00059409
342.31102228	-0.00222669
342.41959337	0.00011338
342.52817105	-0.00181854
342.63675531	-0.00121992
342.74534617	-0.00113829
342.85394361	-0.00013152
342.96254763	-0.00138318
343.07115823	0.00079363
343.17977542	0.00005896
343.28839918	0.00076642
343.39702951	-0.00078456
343.50566643	-0.00018594
343.61430991	-0.00056688
343.72295997	-0.00013152
343.83161659	-0.00146481
343.94027978	-0.00097503
344.04894954	-0.00233553
344.15762586	-0.00015873
344.26630874	-0.00217227
344.37499818	0.00212692
344.48369418	-0.00002268
344.59239673	0.00005896
344.70110584	0.00003175
344.80982150	0.00052153
344.91854372	-0.00108387
345.02727248	0.00242623
345.13600779	-0.00064851
345.24474965	0.00128341
345.35349804	-0.00285252
345.46225298	-0.00113829
345.57101447	-0.00176412
345.67978248	0.00014059
345.78855704	-0.00181854
345.89733813	0.00030385
346.00612575	-0.00301578
346.11491991	-0.00086619
346.22372059	-0.00056688
346.33252780	0.00030385
346.44134154	0.00041269
346.55016180	0.00022222
346.65898858	-0.00043083
346.76782188	0.00117457
346.87666170	-0.00010431
346.98550804	0.00008617
347.09436089	-0.00053967
347.20322026	-0.00062130
347.31208614	-0.00203622
347.42095852	-0.00170970
347.52983742	-0.00168249
347.63872282	0.00054874
347.74761472	-0.00059409
347.85651313	0.00022222
347.96541803	0.00003175
348.07432944	0.00022222
348.18324734	-0.00007710
348.29217174	0.00155551
348.40110263	-0.00154644
348.51004001	0.00030385
348.61898388	-0.00043083
348.72793424	-0.00029478
348.83689109	-0.00100224
348.94585442	-0.00181854
349.05482423	-0.00073014
349.16380052	-0.00143760
349.27278329	-0.00238995
349.38177254	-0.00111108
349.49076826	-0.00198180
349.59977046	-0.00064851
349.70877913	-0.00094782
349.81779427	0.00133783
349.92681588	-0.00184575
350.03584395	0.00065758
350.14487849	0.00122899
350.25391949	0.00060316
350.36296695	-0.00004989
350.47202087	0.00171877
350.58108125	-0.00037641
350.69014808	-0.00184575
350.79922137	-0.00056688
350.90830110	0.00005896
351.01738729	-0.00219948
351.12647993	-0.00067572
351.23557901	-0.00260763
351.34468454	-0.00034920
351.45379651	-0.00094782
351.56291492	0.00103852
351.67203977	0.00011338
351.78117106	0.00092968
351.89030879	0.00035827
351.99945295	-0.00024036
352.10860354	0.00033106
352.21776056	0.00117457
352.32692400	-0.00067572
352.43609388	0.00033106
352.54527018	-0.00067572
352.65445290	-0.00053967
352.76364205	-0.00121992
352.87283761	-0.00078456
352.98203959	0.00041269
353.09124799	-0.00059409
353.20046280	-0.00002268
353.30968403	0.00052153
353.41891166	-0.00135597
353.52814570	0.00043990
353.63738615	-0.00073014
353.74663301	0.00215413
353.85588626	-0.00018594
353.96514592	0.00139225
354.07441198	-0.00037641
354.18368444	0.00060316
354.29296329	-0.00048525
354.40224854	0.00005896
354.51154018	-0.00151923
354.62083821	-0.00064851
354.73014263	-0.00162807
354.83945344	-0.00070293
354.94877063	-0.00078456
355.05809420	-0.00043083
355.16742416	0.00054874
355.27676049	0.00079363
